"mutator","instance","repl","HV","EPS","IGD","class","no","jobid"
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph",9,0,0,0,"CLASS4",8,1619
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",9,0.00134615384615389,0.01,0.00164673818931516,"CLASS4",9,1249
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",9,0.541923076923077,0.423076923076923,0.394047549378349,"CLASS4",9,1239
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",9,0.395384615384615,0.29,0.295289584864159,"CLASS4",9,1229
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",9,0,0,0,"CLASS4",9,1209
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_9.graph",9,0,0,0,"CLASS4",9,1219
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",10,0.035958432399673,0.0453141091658085,0.0265184969003838,"CLASS1",1,50
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",10,0.14247894001489,0.122554067971164,0.0841013927286281,"CLASS1",1,40
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",10,0.0945944036877406,0.104016477857878,0.0508161774353111,"CLASS1",1,30
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",10,0.0100931117637837,0.0267765190525231,0.0076190222345239,"CLASS1",1,10
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_1.graph",10,0.00797192661250368,0.01956745623069,0.00838460745227231,"CLASS1",1,20
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",10,0.045773895761358,0.0775462962962963,0.0354669413975739,"CLASS1",10,700
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",10,0.126163211857796,0.128472222222222,0.0812588820974728,"CLASS1",10,690
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",10,0.0881266484639104,0.0914351851851851,0.0492941279298547,"CLASS1",10,680
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",10,0.00790740276384705,0.0208333333333333,0.00661163531123094,"CLASS1",10,660
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_10.graph",10,0.0140961077677477,0.0381944444444444,0.0108130337514158,"CLASS1",10,670
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",10,0.04151851489401,0.0700934579439252,0.0277356439284211,"CLASS1",2,600
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",10,0.143938961469665,0.151869158878505,0.0818204800087052,"CLASS1",2,590
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",10,0.0947790771639672,0.0747663551401869,0.0537512607261741,"CLASS1",2,580
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",10,0.00554277916415191,0.0128504672897196,0.00678993159866865,"CLASS1",2,560
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_2.graph",10,0.00854115357222418,0.0257009345794392,0.00684202663627334,"CLASS1",2,570
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",10,0.0382756768747592,0.0608247422680412,0.0348359152713658,"CLASS1",3,250
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",10,0.179333574622596,0.150515463917526,0.114304955317511,"CLASS1",3,240
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",10,0.0910012726062744,0.0845360824742267,0.0549789236322134,"CLASS1",3,230
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",10,0.00614587103478037,0.0134020618556701,0.00695523120717646,"CLASS1",3,210
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_3.graph",10,0.00775530933672686,0.0206185567010309,0.00604588538429144,"CLASS1",3,220
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",10,0.0256903901531013,0.0390879478827362,0.0149952900387594,"CLASS1",4,950
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",10,0.156605076178042,0.122692725298589,0.0919732107236664,"CLASS1",4,940
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",10,0.0962702730357964,0.0781758957654723,0.0595095620102155,"CLASS1",4,930
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",10,0.00644707329906069,0.0152008686210641,0.00542059428765051,"CLASS1",4,910
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_4.graph",10,0.00515917455733583,0.0104712041884816,0.00751129189635447,"CLASS1",4,920
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",10,0.0308904393478859,0.0522727272727272,0.0222639797608257,"CLASS1",5,450
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",10,0.132845399281569,0.1,0.100779465951271,"CLASS1",5,440
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",10,0.0880153357281012,0.071590909090909,0.0556277837503485,"CLASS1",5,430
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",10,0.0101160541586072,0.0261363636363636,0.00680105728963086,"CLASS1",5,410
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_5.graph",10,0.0126837524177947,0.0329545454545455,0.00832784266435441,"CLASS1",5,420
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",10,0.0425201567902633,0.0684410646387832,0.0319021473731208,"CLASS1",6,1000
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",10,0.198184616228027,0.191381495564005,0.117257365322711,"CLASS1",6,990
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",10,0.110377761157209,0.0874524714828897,0.06879405649126,"CLASS1",6,980
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",10,0.0108755950446336,0.0266159695817489,0.00626464921123439,"CLASS1",6,960
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_6.graph",10,0.0138079071266992,0.0342205323193916,0.00922931490827812,"CLASS1",6,970
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",10,0.0327322540537213,0.0431472081218276,0.02454218675424,"CLASS1",7,300
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",10,0.144325176226392,0.130710659898477,0.081321916182905,"CLASS1",7,290
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",10,0.0903359347705464,0.0926395939086295,0.0595011719356076,"CLASS1",7,280
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",10,0.0119389527117288,0.0266497461928934,0.00580612394768092,"CLASS1",7,260
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_7.graph",10,0.0102704535646028,0.0215736040609138,0.00637654965818089,"CLASS1",7,270
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",10,0.0305193339281679,0.0526918671248569,0.0200059351670143,"CLASS1",8,1150
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",10,0.159448619039258,0.161512027491409,0.099110771510024,"CLASS1",8,1140
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",10,0.0887265634424937,0.0767468499427262,0.0561819294880889,"CLASS1",8,1130
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",10,0.00799802199456001,0.0217640320733103,0.00713752748208698,"CLASS1",8,1110
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_8.graph",10,0.00910228892018283,0.0252004581901488,0.00650086507941367,"CLASS1",8,1120
"IF-G","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",10,0.0266987129239742,0.0403632694248235,0.0175020213660725,"CLASS1",9,1600
"IF-L","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",10,0.143689264651006,0.133198789101917,0.0867742976742838,"CLASS1",9,1590
"SGS","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",10,0.0833789664971616,0.0847628657921291,0.040056549801138,"CLASS1",9,1580
"USGS-F","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",10,0.00693274481272355,0.0191725529767912,0.00687594569938303,"CLASS1",9,1560
"USGS-PRE","CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph",10,0.0108525967846285,0.029263370332997,0.0069352414291292,"CLASS1",9,1570
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",10,0.0143682929527601,0.0190839694656488,0.0108490139885886,"CLASS2",1,1750
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",10,0.133352693882067,0.0978260869565217,0.0790856237925755,"CLASS2",1,1740
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",10,0.0811068702290075,0.053435114503817,0.0479988198392014,"CLASS2",1,1730
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",10,0.00233709481137279,0.00724637681159424,0.00280343279451934,"CLASS2",1,1710
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph",10,0.00543478260869545,0.0114503816793894,0.00546441531267161,"CLASS2",1,1720
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",10,0.0107229500242599,0.017467248908297,0.00889727169388125,"CLASS2",10,1450
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",10,0.130519165453663,0.11353711790393,0.0699223798695516,"CLASS2",10,1440
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",10,0.0638039786511403,0.0611353711790392,0.0388438463217143,"CLASS2",10,1430
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",10,0.00160116448326064,0.00740740740740753,0.00250810485573809,"CLASS2",10,1410
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_10.graph",10,0.0017143781335921,0.00740740740740731,0.00268444749901296,"CLASS2",10,1420
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",10,0.012189737281988,0.0221402214022142,0.0086124053279202,"CLASS2",2,1200
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",10,0.127195887343489,0.0940170940170941,0.0780285070833217,"CLASS2",2,1190
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",10,0.0621471599331377,0.0442804428044281,0.0391496227130648,"CLASS2",2,1180
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",10,0.00238117765793022,0.00738007380073813,0.00277483915761488,"CLASS2",2,1160
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_2.graph",10,0.00539313085438509,0.017094017094017,0.00422146893816485,"CLASS2",2,1170
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",10,0.0162248361423221,0.0299625468164795,0.011925144633059,"CLASS2",3,1700
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",10,0.127062851123595,0.08984375,0.075214119778217,"CLASS2",3,1690
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",10,0.0628511235955056,0.046875,0.0429831608266101,"CLASS2",3,1680
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",10,0.00304307116104852,0.0078125,0.00283042963310387,"CLASS2",3,1660
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph",10,0.00160931647940077,0.00749063670411987,0.00199582877088637,"CLASS2",3,1670
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",10,0.0154024992734668,0.0368663594470047,0.00996812629890498,"CLASS2",4,1550
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",10,0.12481836675385,0.105990783410138,0.074777133886119,"CLASS2",4,1540
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",10,0.0573130734421056,0.0506912442396312,0.0335270847400906,"CLASS2",4,1530
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",10,0.00141154979864655,0.00460829493087567,0.00213632006642103,"CLASS2",4,1510
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph",10,0.00280234151201886,0.0138248847926268,0.00336892938951354,"CLASS2",4,1520
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",10,0.013413294268449,0.015748031496063,0.0107676873079473,"CLASS2",5,1850
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",10,0.123008606482329,0.0891472868217054,0.0765958186441541,"CLASS2",5,1840
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",10,0.0613593358969661,0.0472440944881889,0.0375329252908053,"CLASS2",5,1830
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",10,0.00396752731489947,0.0118110236220472,0.00423530593471375,"CLASS2",5,1810
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_5.graph",10,0.00386070927180582,0.00775193798449614,0.00394725468164832,"CLASS2",5,1820
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",10,0.0145102425241348,0.0145985401459854,0.00921263151323262,"CLASS2",6,1350
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",10,0.118333529550271,0.112903225806452,0.0707689875431025,"CLASS2",6,1340
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",10,0.0670620437956206,0.0524193548387095,0.0434714528866741,"CLASS2",6,1330
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",10,0.00444431363315301,0.0120967741935485,0.00425786836883735,"CLASS2",6,1310
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_6.graph",10,0.00326701200847679,0.0120967741935485,0.00330258216944493,"CLASS2",6,1320
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",10,0.0149488591660111,0.024390243902439,0.010659063117354,"CLASS2",7,2000
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",10,0.151603068450039,0.112903225806452,0.0950945720766389,"CLASS2",7,1990
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",10,0.0605166535536322,0.0443548387096775,0.0396234784464887,"CLASS2",7,1980
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",10,0.00296682402307902,0.00813008130081316,0.00370860208818558,"CLASS2",7,1960
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_7.graph",10,0.00521243115656966,0.0162601626016261,0.00577199657893614,"CLASS2",7,1970
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",10,0.012096618357488,0.0173913043478262,0.0091921909386273,"CLASS2",8,550
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",10,0.155130434782609,0.115555555555556,0.0919626043888677,"CLASS2",8,540
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",10,0.0765990338164253,0.0521739130434782,0.0528079943357189,"CLASS2",8,530
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",10,0.00193236714975875,0.00869565217391322,0.00234978573168865,"CLASS2",8,510
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_8.graph",10,0.0019903381642512,0.00888888888888895,0.00242920562271494,"CLASS2",8,520
"IF-G","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",10,0.0152182782537739,0.0325581395348837,0.0101683803413248,"CLASS2",9,150
"IF-L","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",10,0.157955936352509,0.12093023255814,0.0974637568481887,"CLASS2",9,140
"SGS","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",10,0.0844757241942062,0.0604651162790697,0.0571640022706973,"CLASS2",9,130
"USGS-F","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",10,0.00157078743370054,0.00877192982456143,0.00248796755703304,"CLASS2",9,110
"USGS-PRE","CLASS2_50_1225_0_2_UNG_CEG_CONCWG_9.graph",10,0.00259077927376583,0.00465116279069777,0.00336083003168768,"CLASS2",9,120
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",10,0.0334130314605563,0.122324159021407,0.0193813430020361,"CLASS3",1,1300
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",10,0.0998315764495902,0.299694189602447,0.0875614877942351,"CLASS3",1,1290
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",10,0.0416201331053299,0.122324159021407,0.0292217037075287,"CLASS3",1,1280
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",10,0.0145193308796281,0.0886850152905199,0.0083466500581354,"CLASS3",1,1260
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_1.graph",10,0.0146139025516298,0.0214067278287462,0.0083099024711584,"CLASS3",1,1270
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",10,0.0312752705562533,0.0776397515527951,0.0172507182973299,"CLASS3",10,650
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",10,0.079196847955128,0.229813664596273,0.0594529463623449,"CLASS3",10,640
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",10,0.0490924106605185,0.152173913043478,0.0328030484032661,"CLASS3",10,630
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",10,0.0151786789628534,0.0900621118012421,0.00922384791246374,"CLASS3",10,610
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_10.graph",10,0.0158350682197487,0.0776397515527951,0.00917606068592076,"CLASS3",10,620
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",10,0.0300164717022073,0.116564417177914,0.0190917322241242,"CLASS3",2,1800
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",10,0.0878531881456346,0.251533742331288,0.0642120599044947,"CLASS3",2,1790
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",10,0.0565290079498156,0.190184049079755,0.0358708826001741,"CLASS3",2,1780
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",10,0.015909494407512,0.0552147239263803,0.00890936572405579,"CLASS3",2,1760
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_2.graph",10,0.0227488673649879,0.122699386503067,0.0156816102109983,"CLASS3",2,1770
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",10,0.0336973777507262,0.0823170731707317,0.0178702840728692,"CLASS3",3,1100
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",10,0.0884303212082803,0.25,0.0724252908888931,"CLASS3",3,1090
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",10,0.0424507583125743,0.13109756097561,0.0246376841375397,"CLASS3",3,1080
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",10,0.0232552849711671,0.11280487804878,0.0149833420325274,"CLASS3",3,1060
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_3.graph",10,0.0200331624489386,0.0945121951219512,0.0124914604428071,"CLASS3",3,1070
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",10,0.0338580305825963,0.0707692307692307,0.019383214379701,"CLASS3",4,1950
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",10,0.0856219380288861,0.236923076923077,0.0628144746830311,"CLASS3",4,1940
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",10,0.0605662658268119,0.187692307692308,0.0368051656031913,"CLASS3",4,1930
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",10,0.0210124917817227,0.0953846153846154,0.0118465781456415,"CLASS3",4,1910
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_4.graph",10,0.0165901041335287,0.0800000000000001,0.0085980822038318,"CLASS3",4,1920
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",10,0.0294513086179204,0.0797546012269938,0.0163654188362462,"CLASS3",5,1400
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",10,0.0808497788251401,0.239263803680982,0.0594616597511785,"CLASS3",5,1390
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",10,0.0539467534690222,0.196319018404908,0.0366174419203575,"CLASS3",5,1380
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",10,0.0142693988783273,0.0920245398773005,0.00989822204532733,"CLASS3",5,1360
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_5.graph",10,0.0184386437241633,0.0797546012269938,0.00997973076786063,"CLASS3",5,1370
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",10,0.0284972010073636,0.0709876543209877,0.0141622055647966,"CLASS3",6,1900
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",10,0.0913239782650354,0.262345679012346,0.071318598097682,"CLASS3",6,1890
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",10,0.0499156538282557,0.172839506172839,0.0354504323577837,"CLASS3",6,1880
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",10,0.0121651816265641,0.0493827160493827,0.00752436466437675,"CLASS3",6,1860
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_6.graph",10,0.0143354274451837,0.021604938271605,0.00744361532837372,"CLASS3",6,1870
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",10,0.0318696497871657,0.108695652173913,0.018542102896594,"CLASS3",7,1500
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",10,0.0827985078133072,0.198757763975155,0.0671133333807288,"CLASS3",7,1490
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",10,0.0576803450446807,0.211180124223602,0.0356297666630295,"CLASS3",7,1480
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",10,0.0187791883180948,0.0496894409937889,0.00962634479297578,"CLASS3",7,1460
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph",10,0.0215746892060776,0.105590062111801,0.0117480175640697,"CLASS3",7,1470
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",10,0.0266244690263098,0.0979228486646884,0.0191349374829811,"CLASS3",8,100
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",10,0.0783885705382208,0.213649851632048,0.0673208107777211,"CLASS3",8,90
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",10,0.0459219446499217,0.175074183976261,0.0299577150577846,"CLASS3",8,80
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",10,0.0198497576823902,0.106824925816024,0.0137652286076728,"CLASS3",8,60
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_8.graph",10,0.0117753322755644,0.0652818991097923,0.00746306493837616,"CLASS3",8,70
"IF-G","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",10,0.0321953940865006,0.0903614457831325,0.0189513095590836,"CLASS3",9,750
"IF-L","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",10,0.0839083384716773,0.228915662650602,0.0735159302051421,"CLASS3",9,740
"SGS","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",10,0.0372415739317958,0.126506024096386,0.0227654350789689,"CLASS3",9,730
"USGS-F","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",10,0.0198250353159188,0.0843373493975903,0.0104202691886255,"CLASS3",9,710
"USGS-PRE","CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_9.graph",10,0.0144542426407502,0.0602409638554218,0.00841983813341456,"CLASS3",9,720
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",10,0.0591133004926109,0.09375,0.0680936400835486,"CLASS4",1,850
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",10,0.46243842364532,0.3125,0.313432844370803,"CLASS4",1,840
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",10,0.147937192118226,0.125,0.0944638566371033,"CLASS4",1,830
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",10,0,0,0,"CLASS4",1,810
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_1.graph",10,0,0,0,"CLASS4",1,820
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",10,0.0232558139534884,0.0357142857142858,0.0157151460107227,"CLASS4",10,800
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",10,0.395016611295681,0.357142857142857,0.266608681615169,"CLASS4",10,790
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",10,0.388704318936877,0.348837209302326,0.300797005011764,"CLASS4",10,780
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",10,0.0230897009966778,0.0357142857142858,0.01561046326262,"CLASS4",10,760
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_10.graph",10,0,0,0,"CLASS4",10,770
"IF-G","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",10,0.0443252399774139,0.0869565217391304,0.0561020054348138,"CLASS4",2,200
"IF-L","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",10,0.386504799548278,0.304347826086957,0.262849285934483,"CLASS4",2,190
"SGS","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",10,0.700451722190853,0.597402597402597,0.603176090469899,"CLASS4",2,180
"USGS-F","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",10,0,0,0,"CLASS4",2,160
"USGS-PRE","CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_2.graph",10,0,0,0,"CLASS4",2,170
